,link,id,locality,country,province,zip_code,price,property_type,subproperty_type,bedroom_count,total_area_m2,equipped_kitchen,furnished,open_fire,terrace,garden,surface_land,swimming_pool,state_building,epc,public_sales,notary_sales
495,https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/10627674,10627674,Bastogne,Belgium,Luxembourg,6600,395000,HOUSE,HOUSE,5.0,,1,0,0,0.0,0.0,316.0,0,GOOD,D,,
496,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108830,11108830,Namur,Belgium,Namur,5000,341230,APARTMENT,APARTMENT,2.0,87.0,0,0,0,8.0,0.0,,0,AS_NEW,A,,
498,https://www.immoweb.be/en/classified/apartment-block/for-sale/bastogne/6600/10627673,10627673,Bastogne,Belgium,Luxembourg,6600,395000,HOUSE,APARTMENT_BLOCK,5.0,,1,0,0,0.0,0.0,316.0,0,GOOD,D,,
500,https://www.immoweb.be/en/classified/town-house/for-sale/wavre/1300/11129440,11129440,Nivelles,Belgium,Walloon Brabant,1300,449000,HOUSE,TOWN_HOUSE,4.0,150.0,1,0,1,,0.0,340.0,0,,D,,
501,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104499,11104499,Brussels,Belgium,Brussels,1000,330000,APARTMENT,APARTMENT,2.0,92.0,1,0,0,0.0,0.0,,0,,,,
502,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108829,11108829,Namur,Belgium,Namur,5000,341377,APARTMENT,APARTMENT,2.0,92.0,0,0,0,8.0,0.0,,0,AS_NEW,A,,
503,https://www.immoweb.be/en/classified/apartment/for-sale/bastogne/6600/10996024,10996024,Bastogne,Belgium,Luxembourg,6600,195000,APARTMENT,APARTMENT,2.0,,1,0,0,0.0,0.0,,0,GOOD,B,,
504,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11121771,11121771,Gent,Belgium,East Flanders,9000,365000,APARTMENT,APARTMENT,3.0,101.0,1,0,0,13.0,0.0,,0,GOOD,A,,
505,https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/10428213,10428213,Nivelles,Belgium,Walloon Brabant,1300,335455,APARTMENT,APARTMENT,2.0,99.0,1,0,0,17.0,0.0,,0,AS_NEW,B,,
506,https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/11131582,11131582,Roeselare,Belgium,West Flanders,8870,239000,HOUSE,HOUSE,4.0,327.0,0,0,0,,0.0,421.0,0,GOOD,C,,
508,https://www.immoweb.be/en/classified/apartment/for-sale/bastogne/6600/11011515,11011515,Bastogne,Belgium,Luxembourg,6600,250000,APARTMENT,APARTMENT,2.0,85.0,1,0,0,0.0,0.0,,0,,B,,
509,https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/11013601,11013601,Nivelles,Belgium,Walloon Brabant,1300,298000,APARTMENT,APARTMENT,1.0,82.0,1,0,0,10.0,0.0,,0,AS_NEW,B,,
510,https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/10804468,10804468,Veurne,Belgium,West Flanders,8660,75000,APARTMENT,APARTMENT,1.0,31.0,0,0,0,0.0,0.0,,0,GOOD,F,,
511,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104536,11104536,Brussels,Belgium,Brussels,1000,335000,APARTMENT,APARTMENT,2.0,92.0,1,0,0,0.0,0.0,,0,,,,
515,https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/11075240,11075240,Nivelles,Belgium,Walloon Brabant,1300,360000,HOUSE,HOUSE,4.0,197.0,1,0,0,25.0,418.0,565.0,0,GOOD,D,,
516,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104530,11104530,Brussels,Belgium,Brussels,1000,337000,APARTMENT,APARTMENT,2.0,92.0,1,0,0,0.0,0.0,,0,,,,
519,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11121773,11121773,Gent,Belgium,East Flanders,9000,390000,APARTMENT,APARTMENT,3.0,96.0,1,0,0,26.0,0.0,,0,GOOD,A,,
520,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751061,10751061,Antwerp,Belgium,Antwerp,2000,373663,APARTMENT,APARTMENT,1.0,71.0,0,0,0,,0.0,,0,,A,,
523,https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/10844095,10844095,Bastogne,Belgium,Luxembourg,6600,200000,HOUSE,HOUSE,3.0,,1,0,0,0.0,0.0,1056.0,0,GOOD,B,,
524,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108790,11108790,Namur,Belgium,Namur,5000,341387,APARTMENT,APARTMENT,2.0,99.0,0,0,0,4.0,0.0,,0,AS_NEW,A,,
525,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751065,10751065,Antwerp,Belgium,Antwerp,2000,430000,APARTMENT,APARTMENT,1.0,69.0,0,0,0,,0.0,,0,,A,,
526,https://www.immoweb.be/en/classified/apartment/for-sale/bastogne/6600/10771477,10771477,Bastogne,Belgium,Luxembourg,6600,195000,APARTMENT,APARTMENT,2.0,,1,0,0,35.0,0.0,,0,GOOD,B,,
527,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108797,11108797,Namur,Belgium,Namur,5000,341935,APARTMENT,APARTMENT,2.0,88.0,0,0,0,8.0,0.0,,0,AS_NEW,A,,
529,https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/10777224,10777224,Nivelles,Belgium,Walloon Brabant,1300,495000,HOUSE,HOUSE,5.0,218.0,0,0,0,51.0,700.0,845.0,1,GOOD,C,,
530,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108795,11108795,Namur,Belgium,Namur,5000,343237,APARTMENT,APARTMENT,2.0,97.0,0,0,0,3.0,0.0,,0,AS_NEW,A,,
532,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108760,11108760,Namur,Belgium,Namur,5000,344235,APARTMENT,APARTMENT,2.0,94.0,0,0,0,8.0,0.0,,0,AS_NEW,A+,,
533,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108805,11108805,Namur,Belgium,Namur,5000,346983,APARTMENT,APARTMENT,2.0,100.0,0,0,0,3.0,0.0,,0,AS_NEW,A,,
534,https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/11007139,11007139,Bastogne,Belgium,Luxembourg,6600,220000,HOUSE,HOUSE,3.0,,1,0,0,0.0,0.0,1365.0,0,GOOD,G,,
535,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108791,11108791,Namur,Belgium,Namur,5000,347313,APARTMENT,APARTMENT,2.0,101.0,0,0,0,6.0,0.0,,0,AS_NEW,A,,
537,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104498,11104498,Brussels,Belgium,Brussels,1000,339000,APARTMENT,APARTMENT,2.0,92.0,1,0,0,7.0,0.0,,0,,,,
538,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108813,11108813,Namur,Belgium,Namur,5000,347629,APARTMENT,APARTMENT,2.0,92.0,0,0,0,8.0,0.0,,0,AS_NEW,A,,
541,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108804,11108804,Namur,Belgium,Namur,5000,350835,APARTMENT,APARTMENT,2.0,94.0,0,0,0,8.0,0.0,,0,AS_NEW,A,,
542,https://www.immoweb.be/en/classified/house/for-sale/wavre-limal/1300/10920393,10920393,Nivelles,Belgium,Walloon Brabant,1300,549000,HOUSE,HOUSE,3.0,390.0,1,0,0,39.0,1400.0,1685.0,0,TO_RENOVATE,C,,
544,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108818,11108818,Namur,Belgium,Namur,5000,352863,APARTMENT,APARTMENT,2.0,93.0,0,0,0,8.0,0.0,,0,AS_NEW,A,,
546,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751068,10751068,Antwerp,Belgium,Antwerp,2000,430000,APARTMENT,APARTMENT,1.0,68.0,0,0,0,,0.0,,0,,A,,
547,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108794,11108794,Namur,Belgium,Namur,5000,354185,APARTMENT,APARTMENT,2.0,99.0,0,0,0,4.0,0.0,,0,AS_NEW,B,,
550,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751064,10751064,Antwerp,Belgium,Antwerp,2000,460000,APARTMENT,APARTMENT,1.0,68.0,0,0,0,,0.0,,0,,A,,
551,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108822,11108822,Namur,Belgium,Namur,5000,356627,APARTMENT,APARTMENT,3.0,112.0,0,0,0,26.0,0.0,,0,AS_NEW,A,,
553,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751073,10751073,Antwerp,Belgium,Antwerp,2000,1160000,APARTMENT,APARTMENT,2.0,164.0,0,0,0,,0.0,,0,,A,,
556,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108821,11108821,Namur,Belgium,Namur,5000,357463,APARTMENT,APARTMENT,2.0,93.0,0,0,0,8.0,0.0,,0,AS_NEW,B,,
557,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751070,10751070,Antwerp,Belgium,Antwerp,2000,1160000,APARTMENT,APARTMENT,2.0,164.0,0,0,0,,0.0,,0,,A,,
559,https://www.immoweb.be/en/classified/house/for-sale/wavre-limal/1300/10920135,10920135,Nivelles,Belgium,Walloon Brabant,1300,549000,HOUSE,HOUSE,5.0,390.0,1,0,0,39.0,1400.0,1685.0,0,TO_RENOVATE,C,,
561,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108778,11108778,Namur,Belgium,Namur,5000,358375,APARTMENT,APARTMENT,2.0,92.0,0,0,0,8.0,0.0,,0,AS_NEW,A,,
563,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751066,10751066,Antwerp,Belgium,Antwerp,2000,1290000,APARTMENT,APARTMENT,2.0,163.0,0,0,0,,0.0,,0,,A,,
564,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108796,11108796,Namur,Belgium,Namur,5000,358387,APARTMENT,APARTMENT,2.0,101.0,0,0,0,5.0,0.0,,0,AS_NEW,A,,
565,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104506,11104506,Brussels,Belgium,Brussels,1000,343000,APARTMENT,APARTMENT,2.0,92.0,1,0,0,7.0,0.0,,0,,,,
567,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751075,10751075,Antwerp,Belgium,Antwerp,2000,1445000,APARTMENT,APARTMENT,2.0,164.0,0,0,0,,0.0,,0,,A,,
568,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104544,11104544,Brussels,Belgium,Brussels,1000,347000,APARTMENT,APARTMENT,2.0,92.0,1,0,0,7.0,0.0,,0,,,,
570,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751074,10751074,Antwerp,Belgium,Antwerp,2000,1525000,APARTMENT,APARTMENT,2.0,213.0,0,0,0,,0.0,,0,,A,,
571,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104516,11104516,Brussels,Belgium,Brussels,1000,349000,APARTMENT,APARTMENT,2.0,96.0,1,0,0,7.0,0.0,,0,,,,
573,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11121801,11121801,Gent,Belgium,East Flanders,9000,312000,APARTMENT,APARTMENT,1.0,78.0,1,0,0,10.0,0.0,,0,,,,
574,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751071,10751071,Antwerp,Belgium,Antwerp,2000,1560000,APARTMENT,APARTMENT,3.0,235.0,0,0,0,,0.0,,0,,A,,
575,https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/11013152,11013152,Nivelles,Belgium,Walloon Brabant,1300,749000,HOUSE,HOUSE,4.0,233.0,1,0,0,,0.0,880.0,0,AS_NEW,B,,
576,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104537,11104537,Brussels,Belgium,Brussels,1000,351000,APARTMENT,APARTMENT,2.0,92.0,1,0,0,7.0,0.0,,0,,,,
578,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104503,11104503,Brussels,Belgium,Brussels,1000,354000,APARTMENT,APARTMENT,2.0,96.0,1,0,0,7.0,0.0,,0,,,,
581,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751069,10751069,Antwerp,Belgium,Antwerp,2000,1580000,APARTMENT,APARTMENT,2.0,204.0,0,0,0,,0.0,,0,,A,,
582,https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/11113734,11113734,Nivelles,Belgium,Walloon Brabant,1300,220000,HOUSE,HOUSE,3.0,110.0,1,0,1,5.0,0.0,65.0,0,TO_RENOVATE,D,,
584,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11104505,11104505,Brussels,Belgium,Brussels,1000,364000,APARTMENT,GROUND_FLOOR,2.0,99.0,1,0,0,12.0,0.0,,0,,,,
585,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108751,11108751,Namur,Belgium,Namur,5000,382677,APARTMENT,APARTMENT,2.0,109.0,0,0,0,17.0,0.0,,0,AS_NEW,,,
586,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10751072,10751072,Antwerp,Belgium,Antwerp,2000,1655000,APARTMENT,APARTMENT,2.0,213.0,0,0,0,,0.0,,0,,A,,
588,https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/10914349,10914349,Nivelles,Belgium,Walloon Brabant,1300,270000,HOUSE,HOUSE,2.0,136.0,1,0,0,40.0,942.0,942.0,0,TO_RENOVATE,G,,
590,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11121804,11121804,Gent,Belgium,East Flanders,9000,370000,APARTMENT,APARTMENT,2.0,93.0,1,0,0,10.0,0.0,,0,,,,
591,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11104504,11104504,Brussels,Belgium,Brussels,1000,365000,APARTMENT,GROUND_FLOOR,2.0,99.0,1,0,0,12.0,0.0,,0,,,,
592,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108754,11108754,Namur,Belgium,Namur,5000,391319,APARTMENT,APARTMENT,2.0,109.0,0,0,0,16.0,0.0,,0,AS_NEW,,,
595,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108838,11108838,Namur,Belgium,Namur,5000,404827,APARTMENT,APARTMENT,2.0,101.0,0,0,0,39.0,0.0,,0,AS_NEW,B,,
596,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104520,11104520,Brussels,Belgium,Brussels,1000,370000,APARTMENT,APARTMENT,2.0,96.0,1,0,0,7.0,0.0,,0,,,,
599,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108798,11108798,Namur,Belgium,Namur,5000,414353,APARTMENT,APARTMENT,2.0,90.0,0,0,0,41.0,0.0,,0,AS_NEW,A,,
600,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108750,11108750,Namur,Belgium,Namur,5000,482026,APARTMENT,APARTMENT,3.0,129.0,0,0,0,48.0,0.0,,0,AS_NEW,,,
601,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11104501,11104501,Brussels,Belgium,Brussels,1000,375000,APARTMENT,GROUND_FLOOR,2.0,103.0,1,0,0,13.0,0.0,,0,,,,
602,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/11104533,11104533,Brussels,Belgium,Brussels,1000,380000,APARTMENT,PENTHOUSE,2.0,96.0,1,0,0,7.0,0.0,,0,,,,
603,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108747,11108747,Namur,Belgium,Namur,5000,483064,APARTMENT,APARTMENT,3.0,129.0,0,0,0,82.0,0.0,,0,AS_NEW,,,
605,https://www.immoweb.be/en/classified/town-house/for-sale/wavre/1300/10914348,10914348,Nivelles,Belgium,Walloon Brabant,1300,345000,HOUSE,TOWN_HOUSE,2.0,130.0,1,0,0,6.0,265.0,330.0,0,TO_BE_DONE_UP,D,,
609,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/wavre/1300/10615161,10615161,Nivelles,Belgium,Walloon Brabant,1300,345000,HOUSE,MIXED_USE_BUILDING,2.0,176.0,0,0,1,0.0,0.0,110.0,0,TO_RENOVATE,E,,
612,https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/11052730,11052730,Nivelles,Belgium,Walloon Brabant,1300,160000,APARTMENT,APARTMENT,1.0,69.0,1,0,0,0.0,0.0,,0,TO_RENOVATE,D,,
613,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10292744,10292744,Antwerp,Belgium,Antwerp,2000,439900,APARTMENT,APARTMENT,1.0,50.0,0,0,0,8.0,0.0,,0,AS_NEW,,,
614,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11104495,11104495,Brussels,Belgium,Brussels,1000,380000,APARTMENT,GROUND_FLOOR,3.0,111.0,1,0,0,0.0,0.0,,0,,,,
616,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11108753,11108753,Namur,Belgium,Namur,5000,504463,APARTMENT,APARTMENT,3.0,129.0,0,0,0,52.0,0.0,,0,AS_NEW,,,
617,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11104507,11104507,Brussels,Belgium,Brussels,1000,386000,APARTMENT,GROUND_FLOOR,3.0,110.0,1,0,0,7.0,0.0,,0,,,,
619,https://www.immoweb.be/en/classified/penthouse/for-sale/namur/5000/11108781,11108781,Namur,Belgium,Namur,5000,575320,APARTMENT,PENTHOUSE,3.0,125.0,0,0,0,45.0,0.0,,0,AS_NEW,B,,
620,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11104508,11104508,Brussels,Belgium,Brussels,1000,386000,APARTMENT,GROUND_FLOOR,3.0,110.0,1,0,0,7.0,0.0,,0,,,,
621,https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/11052727,11052727,Nivelles,Belgium,Walloon Brabant,1300,169000,APARTMENT,APARTMENT,1.0,69.0,1,0,0,0.0,0.0,,0,TO_RENOVATE,D,,
625,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/11104607,11104607,Brussels,Belgium,Brussels,1000,339000,APARTMENT,APARTMENT,1.0,70.0,1,0,0,8.0,0.0,,0,,,,
628,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10292747,10292747,Antwerp,Belgium,Antwerp,2000,459550,APARTMENT,APARTMENT,1.0,50.0,0,0,0,8.0,0.0,,0,AS_NEW,,,
631,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10292731,10292731,Antwerp,Belgium,Antwerp,2000,585000,APARTMENT,APARTMENT,2.0,95.0,1,0,0,11.0,0.0,,0,AS_NEW,,,
632,https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/10998249,10998249,Nivelles,Belgium,Walloon Brabant,1300,175000,APARTMENT,APARTMENT,1.0,77.0,1,0,0,12.0,0.0,,0,TO_RENOVATE,D,,
634,https://www.immoweb.be/en/classified/penthouse/for-sale/namur/5000/11108755,11108755,Namur,Belgium,Namur,5000,583485,APARTMENT,PENTHOUSE,3.0,129.0,0,0,0,90.0,0.0,,0,AS_NEW,,,
635,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10292737,10292737,Antwerp,Belgium,Antwerp,2000,605000,APARTMENT,APARTMENT,2.0,95.0,0,0,0,11.0,0.0,,0,AS_NEW,,,
637,https://www.immoweb.be/en/classified/penthouse/for-sale/namur/5000/11129218,11129218,Namur,Belgium,Namur,5000,355000,APARTMENT,PENTHOUSE,2.0,96.0,1,0,1,20.0,0.0,,0,,A,,
639,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10292735,10292735,Antwerp,Belgium,Antwerp,2000,625000,APARTMENT,APARTMENT,2.0,109.0,0,0,0,11.0,0.0,,0,AS_NEW,,,
642,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10292740,10292740,Antwerp,Belgium,Antwerp,2000,625000,APARTMENT,APARTMENT,2.0,95.0,0,0,0,11.0,0.0,,0,AS_NEW,,,
643,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/11104608,11104608,Brussels,Belgium,Brussels,1000,399000,APARTMENT,APARTMENT,2.0,86.0,1,0,0,8.0,0.0,,0,,,,
645,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11120018,11120018,Gent,Belgium,East Flanders,9000,419000,APARTMENT,APARTMENT,3.0,140.0,1,0,0,14.0,0.0,,0,AS_NEW,,,
646,https://www.immoweb.be/en/classified/flat-studio/for-sale/namur/5000/11044030,11044030,Namur,Belgium,Namur,5000,208000,APARTMENT,FLAT_STUDIO,1.0,46.0,1,0,1,19.0,0.0,,0,,A,,
648,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10292746,10292746,Antwerp,Belgium,Antwerp,2000,669500,APARTMENT,APARTMENT,2.0,95.0,0,0,0,11.0,0.0,,0,AS_NEW,,,
652,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/11104609,11104609,Brussels,Belgium,Brussels,1000,535000,APARTMENT,APARTMENT,3.0,120.0,1,0,0,14.0,0.0,,0,,,,
657,https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2000/10292755,10292755,Antwerp,Belgium,Antwerp,2000,1455000,APARTMENT,DUPLEX,3.0,191.0,1,0,0,23.0,0.0,,0,AS_NEW,,,
659,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104226,11104226,Brussels,Belgium,Brussels,1000,350000,APARTMENT,APARTMENT,2.0,97.0,1,0,0,5.0,0.0,,0,,,,
660,https://www.immoweb.be/en/classified/flat-studio/for-sale/namur/5000/11044041,11044041,Namur,Belgium,Namur,5000,212000,APARTMENT,FLAT_STUDIO,2.0,41.0,1,0,1,12.0,0.0,,0,,A,,
662,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11104208,11104208,Brussels,Belgium,Brussels,1000,354000,APARTMENT,GROUND_FLOOR,2.0,104.0,1,0,0,9.0,0.0,,0,,,,
668,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11120019,11120019,Gent,Belgium,East Flanders,9000,419000,APARTMENT,APARTMENT,3.0,140.0,1,0,0,15.0,0.0,,0,AS_NEW,,,
671,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/11104197,11104197,Brussels,Belgium,Brussels,1000,354000,APARTMENT,GROUND_FLOOR,2.0,104.0,1,0,0,9.0,0.0,,0,,,,
672,https://www.immoweb.be/en/classified/flat-studio/for-sale/namur/5000/11044034,11044034,Namur,Belgium,Namur,5000,216000,APARTMENT,FLAT_STUDIO,1.0,40.0,1,0,1,9.0,0.0,,0,,A,,
674,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/9400583,9400583,Antwerp,Belgium,Antwerp,2000,485000,APARTMENT,APARTMENT,2.0,89.0,1,0,0,7.0,0.0,,0,AS_NEW,,,
675,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104230,11104230,Brussels,Belgium,Brussels,1000,354000,APARTMENT,APARTMENT,2.0,97.0,1,0,0,5.0,0.0,,0,,,,
677,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11044042,11044042,Namur,Belgium,Namur,5000,224000,APARTMENT,APARTMENT,1.0,60.0,1,0,1,8.0,0.0,,0,,A,,
678,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104228,11104228,Brussels,Belgium,Brussels,1000,359000,APARTMENT,APARTMENT,2.0,102.0,1,0,0,9.0,0.0,,0,,,,
680,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11086527,11086527,Antwerp,Belgium,Antwerp,2000,520000,APARTMENT,APARTMENT,2.0,103.0,1,0,0,13.0,0.0,,0,GOOD,A,,
681,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11044027,11044027,Namur,Belgium,Namur,5000,226000,APARTMENT,APARTMENT,1.0,66.0,1,0,1,8.0,0.0,,0,,A,,
682,https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/11120017,11120017,Gent,Belgium,East Flanders,9000,425000,APARTMENT,PENTHOUSE,2.0,118.0,1,0,0,11.0,0.0,,0,AS_NEW,,,
684,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11044035,11044035,Namur,Belgium,Namur,5000,228000,APARTMENT,APARTMENT,1.0,60.0,1,0,1,,0.0,,0,,A,,
686,https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2000/10949203,10949203,Antwerp,Belgium,Antwerp,2000,575000,APARTMENT,DUPLEX,2.0,155.0,1,0,0,0.0,0.0,,0,GOOD,C,,
691,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10171876,10171876,Antwerp,Belgium,Antwerp,2000,640000,APARTMENT,APARTMENT,3.0,154.0,1,0,0,15.0,0.0,,0,AS_NEW,,,
695,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10171882,10171882,Antwerp,Belgium,Antwerp,2000,650000,APARTMENT,APARTMENT,3.0,154.0,1,0,0,12.0,0.0,,0,AS_NEW,,,
696,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104220,11104220,Brussels,Belgium,Brussels,1000,360000,APARTMENT,APARTMENT,2.0,97.0,1,0,0,5.0,0.0,,0,,,,
699,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11044031,11044031,Namur,Belgium,Namur,5000,230000,APARTMENT,APARTMENT,1.0,59.0,1,0,1,27.0,0.0,,0,,A,,
702,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11044046,11044046,Namur,Belgium,Namur,5000,232000,APARTMENT,APARTMENT,1.0,66.0,1,0,1,8.0,0.0,,0,,A,,
703,https://www.immoweb.be/en/classified/service-flat/for-sale/gent/9000/11119413,11119413,Gent,Belgium,East Flanders,9000,260000,APARTMENT,SERVICE_FLAT,1.0,61.0,1,0,0,5.0,0.0,,0,,,,
705,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10171874,10171874,Antwerp,Belgium,Antwerp,2000,660000,APARTMENT,APARTMENT,2.0,160.0,1,0,0,41.0,0.0,,0,AS_NEW,,,
706,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11104229,11104229,Brussels,Belgium,Brussels,1000,364000,APARTMENT,APARTMENT,2.0,102.0,1,0,0,9.0,0.0,,0,,,,
709,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11044033,11044033,Namur,Belgium,Namur,5000,260000,APARTMENT,APARTMENT,2.0,81.0,1,0,1,20.0,0.0,,0,,A,,
711,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11119422,11119422,Gent,Belgium,East Flanders,9000,269000,APARTMENT,APARTMENT,1.0,52.0,1,0,0,4.0,0.0,,0,GOOD,B,,
713,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11044049,11044049,Namur,Belgium,Namur,5000,268000,APARTMENT,APARTMENT,2.0,81.0,1,0,1,9.0,0.0,,0,,A,,
715,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/11044028,11044028,Namur,Belgium,Namur,5000,270000,APARTMENT,APARTMENT,2.0,84.0,1,0,1,30.0,0.0,,0,,A,,
717,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10171879,10171879,Antwerp,Belgium,Antwerp,2000,665000,APARTMENT,APARTMENT,3.0,163.0,1,0,0,11.0,0.0,,0,AS_NEW,,,
